seed,event_id,class,split,clean_windows,s0_s6_rows,split_hash
46,GEVT_053,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_054,gangue,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_055,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_056,gangue,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_057,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_001,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_002,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_003,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_004,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_005,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_006,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_007,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_008,empty,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_009,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_010,empty,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_011,empty,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_012,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_013,empty,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_014,empty,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_015,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_016,empty,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_017,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_018,empty,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_019,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_020,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_021,empty,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_022,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_023,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_024,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_025,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_026,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_027,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_028,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_029,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_030,empty,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_031,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_032,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_033,empty,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_034,empty,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_035,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_036,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_037,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_038,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_039,empty,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_040,empty,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_041,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,EEVT_042,empty,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
47,CEVT_001,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_002,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_003,coal,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_004,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_005,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_006,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_007,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_008,coal,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_009,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_010,coal,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_011,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_012,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_013,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_014,coal,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_015,coal,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_016,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_017,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_018,coal,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_019,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_020,coal,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_021,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_022,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_023,coal,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_024,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_025,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_026,coal,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_027,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_028,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_029,coal,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_030,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_031,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_032,coal,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_033,coal,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_034,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_035,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_036,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_037,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_038,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_039,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_040,coal,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_041,coal,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_042,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_043,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_044,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_045,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_046,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_047,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_048,coal,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,CEVT_049,coal,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_001,gangue,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_002,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_003,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_004,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_005,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_006,gangue,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_007,gangue,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_008,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_009,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_010,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_011,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_012,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_013,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_014,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_015,gangue,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_016,gangue,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_017,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_018,gangue,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_019,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_020,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_021,gangue,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_022,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_023,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_024,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_025,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_026,gangue,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_027,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_028,gangue,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_029,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_030,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_031,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_032,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_033,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_034,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_035,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_036,gangue,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_037,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_038,gangue,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_039,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_040,gangue,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_041,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_042,gangue,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_043,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_044,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_045,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_046,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_047,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_048,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_049,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_050,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_051,gangue,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_052,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_053,gangue,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_054,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_055,gangue,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_056,gangue,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,GEVT_057,gangue,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_001,empty,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_002,empty,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_003,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_004,empty,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_005,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_006,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_007,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_008,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_009,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_010,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_011,empty,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_012,empty,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_013,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_014,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_015,empty,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_016,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_017,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_018,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_019,empty,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_020,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_021,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_022,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_023,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_024,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_025,empty,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_026,empty,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_027,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_028,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_029,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_030,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_031,empty,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_032,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_033,empty,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_034,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_035,empty,test,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_036,empty,val,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_037,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_038,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_039,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_040,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_041,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
47,EEVT_042,empty,train,18,126,0507e916682a28c556df24c635f66da390de2c9d3874a758a2e101bbe643fd30
48,CEVT_001,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_002,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_003,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_004,coal,val,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_005,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_006,coal,val,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_007,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_008,coal,test,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_009,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_010,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_011,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_012,coal,test,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_013,coal,test,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_014,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_015,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_016,coal,val,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_017,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_018,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_019,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_020,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_021,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_022,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_023,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_024,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_025,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_026,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_027,coal,test,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_028,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_029,coal,test,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_030,coal,test,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_031,coal,val,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_032,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_033,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_034,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_035,coal,test,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_036,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_037,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_038,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_039,coal,test,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_040,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_041,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_042,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_043,coal,val,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_044,coal,test,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_045,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_046,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_047,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_048,coal,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,CEVT_049,coal,test,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
48,GEVT_001,gangue,train,18,126,c166eb435ba8670f9912e96d74e4d338bc819a2d9dde91674d8fef9d73df1618
